user_id,name,parent_name,fraud_score,spam_score,sim_id,id_used,sim_status,activation_date,sim_fraud_score,cdr_timestamp,duration,call_type,current_location,agent_id,agent_fraud_score,cdr_id
838,User_838,Parent_57,0.181578419,0.72331296,1748,Aadhaar Card,Inactive,14/09/24,0.061330106,06/02/25 11:24,134,inbound,Mizoram,30,0.015764583,1748
839,User_839,Parent_32,0.075696545,0.647830157,1749,Voter Card,Inactive,01/03/24,0.06169774,12/02/25 11:24,76,SMS,Tamil Nadu,48,0.268265105,1749
840,User_840,Parent_38,0.008254154,0.369464005,1750,Voter Card,Active,28/05/24,0.010505938,27/01/25 11:24,93,inbound,Tripura,158,0.211234316,1750
840,User_840,Parent_38,0.008254154,0.369464005,1751,Driving License,Active,19/01/25,0.002952068,18/01/25 11:24,225,inbound,Punjab,158,0.211234316,1751
841,User_841,Parent_29,0.183591741,0.730963834,1752,Aadhaar Card,Active,21/10/24,0.083273589,09/02/25 11:24,154,outbound,Jharkhand,73,0.21842099,1752
841,User_841,Parent_29,0.183591741,0.730963834,1753,Aadhaar Card,Inactive,08/08/24,0.035369927,01/02/25 11:24,209,inbound,Andhra Pradesh,73,0.21842099,1753
841,User_841,Parent_29,0.183591741,0.730963834,1754,Aadhaar Card,Active,14/03/24,0.032270099,11/12/24 11:24,222,SMS,West Bengal,73,0.21842099,1754
842,User_842,Parent_2,0.148246775,0.383968977,1755,Voter Card,Active,08/02/25,0.071392705,12/01/25 11:24,200,outbound,Arunachal Pradesh,499,0.173270866,1755
843,User_843,Parent_5,0.065285398,0.833246378,1756,Aadhaar Card,Inactive,08/01/25,0.022465488,15/02/25 11:24,240,SMS,Bihar,493,0.187678095,1756
844,User_844,Parent_72,0.122302903,0.644299903,1757,Aadhaar Card,Active,06/04/24,0.013242727,21/11/24 11:24,160,SMS,Uttar Pradesh,142,0.280959747,1757
845,User_845,Parent_88,0.116074921,0.301107944,1758,Driving License,Active,03/04/24,0.099879443,11/12/24 11:24,152,SMS,Meghalaya,138,0.243647828,1758
845,User_845,Parent_88,0.116074921,0.301107944,1759,Aadhaar Card,Active,26/12/24,0.027518226,05/02/25 11:24,268,SMS,Kerala,138,0.243647828,1759
845,User_845,Parent_88,0.116074921,0.301107944,1760,Driving License,Inactive,17/05/24,0.092660729,12/02/25 11:24,183,inbound,West Bengal,138,0.243647828,1760
846,User_846,Parent_65,0.085938737,0.281154295,1761,Voter Card,Inactive,01/05/24,0.044324251,11/02/25 11:24,244,outbound,Uttarakhand,458,0.108711828,1761
847,User_847,Parent_9,0.030969001,0.637092906,1762,Driving License,Active,31/10/24,0.06124613,03/12/24 11:24,156,outbound,Assam,459,0.252147366,1762
847,User_847,Parent_9,0.030969001,0.637092906,1763,Driving License,Active,03/11/24,0.023468818,29/11/24 11:24,114,inbound,Himachal Pradesh,459,0.252147366,1763
848,User_848,Parent_64,0.078746075,0.366645783,1764,Voter Card,Inactive,16/04/24,0.020710643,08/12/24 11:24,105,SMS,Maharashtra,404,0.220755436,1764
848,User_848,Parent_64,0.078746075,0.366645783,1765,Aadhaar Card,Inactive,29/10/24,0.009065112,24/12/24 11:24,26,SMS,Uttar Pradesh,404,0.220755436,1765
849,User_849,Parent_46,0.146986977,0.686498881,1766,Driving License,Active,23/01/25,0.048700022,11/12/24 11:24,132,inbound,Mizoram,180,0.122422317,1766
850,User_850,Parent_85,0.104965566,0.10351384,1767,Aadhaar Card,Inactive,28/12/24,0.030244068,09/02/25 11:24,187,SMS,Haryana,403,0.16290378,1767
850,User_850,Parent_85,0.104965566,0.10351384,1768,Driving License,Active,28/07/24,0.022469036,11/01/25 11:24,218,SMS,Himachal Pradesh,403,0.16290378,1768
851,User_851,Parent_83,0.041324285,0.944988437,1769,Aadhaar Card,Inactive,17/11/24,0.060571407,22/12/24 11:24,203,SMS,Karnataka,207,0.12162748,1769
851,User_851,Parent_83,0.041324285,0.944988437,1770,Voter Card,Inactive,02/03/24,0.053620308,04/01/25 11:24,219,inbound,Tripura,207,0.12162748,1770
852,User_852,Parent_36,0.188697134,0.789244656,1771,Driving License,Active,08/07/24,0.071076035,02/02/25 11:24,228,outbound,Meghalaya,388,0.164171329,1771
852,User_852,Parent_36,0.188697134,0.789244656,1772,Aadhaar Card,Inactive,04/01/25,0.083352723,10/01/25 11:24,131,SMS,Gujarat,388,0.164171329,1772
853,User_853,Parent_46,0.142229873,0.468669691,1773,Voter Card,Inactive,24/11/24,0.080899976,30/11/24 11:24,281,inbound,Goa,130,0.203117118,1773
853,User_853,Parent_46,0.142229873,0.468669691,1774,Voter Card,Inactive,09/06/24,0.006722417,07/02/25 11:24,152,SMS,Jharkhand,130,0.203117118,1774
853,User_853,Parent_46,0.142229873,0.468669691,1775,Driving License,Active,16/10/24,0.002550277,07/01/25 11:24,110,inbound,Andhra Pradesh,130,0.203117118,1775
854,User_854,Parent_64,0.147548679,0.574456167,1776,Voter Card,Inactive,10/10/24,0.05759694,15/02/25 11:24,156,inbound,Telangana,341,0.145908603,1776
854,User_854,Parent_64,0.147548679,0.574456167,1777,Aadhaar Card,Active,23/03/24,0.021760049,03/01/25 11:24,205,outbound,Tamil Nadu,341,0.145908603,1777
854,User_854,Parent_64,0.147548679,0.574456167,1778,Voter Card,Active,22/02/24,0.014948599,05/12/24 11:24,241,outbound,Uttarakhand,341,0.145908603,1778
855,User_855,Parent_91,0.191771393,0.993336948,1779,Voter Card,Inactive,12/02/25,0.053926927,07/12/24 11:24,195,inbound,Sikkim,487,0.172307954,1779
855,User_855,Parent_91,0.191771393,0.993336948,1780,Voter Card,Active,14/06/24,0.099602416,01/02/25 11:24,277,SMS,Madhya Pradesh,487,0.172307954,1780
855,User_855,Parent_91,0.191771393,0.993336948,1781,Driving License,Active,13/04/24,0.009880822,31/01/25 11:24,234,inbound,Jharkhand,487,0.172307954,1781
856,User_856,Parent_34,0.101894238,0.748725005,1782,Driving License,Active,17/06/24,0.00803234,26/11/24 11:24,92,outbound,Sikkim,182,0.089615263,1782
857,User_857,Parent_93,0.186394673,0.046876967,1783,Driving License,Inactive,24/06/24,0.023726874,12/02/25 11:24,222,outbound,Gujarat,367,0.159176045,1783
858,User_858,Parent_53,0.081247929,0.32634452,1784,Driving License,Active,07/01/25,0.013002915,27/12/24 11:24,29,inbound,Uttar Pradesh,224,0.102757673,1784
858,User_858,Parent_53,0.081247929,0.32634452,1785,Driving License,Active,05/09/24,0.002055333,27/11/24 11:24,274,inbound,Karnataka,224,0.102757673,1785
858,User_858,Parent_53,0.081247929,0.32634452,1786,Voter Card,Active,07/12/24,0.002841927,27/11/24 11:24,163,SMS,Sikkim,224,0.102757673,1786
859,User_859,Parent_78,0.182211863,0.83205017,1787,Aadhaar Card,Active,10/02/25,0.013179611,20/11/24 11:24,58,outbound,Punjab,318,0.116480566,1787
859,User_859,Parent_78,0.182211863,0.83205017,1788,Voter Card,Inactive,10/05/24,0.068664821,16/02/25 11:24,121,inbound,Andhra Pradesh,318,0.116480566,1788
860,User_860,Parent_65,0.192517964,0.864941881,1789,Driving License,Inactive,13/09/24,0.099715904,28/11/24 11:24,47,outbound,Sikkim,146,0.083234775,1789
860,User_860,Parent_65,0.192517964,0.864941881,1790,Aadhaar Card,Inactive,05/02/25,0.045391141,05/02/25 11:24,185,outbound,Gujarat,146,0.083234775,1790
860,User_860,Parent_65,0.192517964,0.864941881,1791,Aadhaar Card,Inactive,25/09/24,0.046264012,04/01/25 11:24,36,outbound,West Bengal,146,0.083234775,1791
861,User_861,Parent_73,0.036341664,0.362943127,1792,Driving License,Inactive,18/10/24,0.084634187,20/11/24 11:24,261,SMS,West Bengal,296,0.132768277,1792
861,User_861,Parent_73,0.036341664,0.362943127,1793,Aadhaar Card,Inactive,01/10/24,0.054990358,28/12/24 11:24,63,outbound,Meghalaya,296,0.132768277,1793
861,User_861,Parent_73,0.036341664,0.362943127,1794,Driving License,Inactive,11/07/24,0.038307411,30/12/24 11:24,192,outbound,Karnataka,296,0.132768277,1794
862,User_862,Parent_59,0.113829576,0.814677127,1795,Voter Card,Inactive,07/08/24,0.089552954,09/01/25 11:24,106,inbound,Chhattisgarh,108,0.188462306,1795
862,User_862,Parent_59,0.113829576,0.814677127,1796,Aadhaar Card,Active,23/01/25,0.007058155,22/11/24 11:24,122,outbound,West Bengal,108,0.188462306,1796
863,User_863,Parent_79,0.002786443,0.232305595,1797,Aadhaar Card,Inactive,11/07/24,0.005639855,13/12/24 11:24,182,inbound,Gujarat,474,0.271006852,1797
864,User_864,Parent_13,0.072133527,0.576457816,1798,Driving License,Active,27/06/24,0.007207862,10/02/25 11:24,153,inbound,Punjab,177,0.044082518,1798
865,User_865,Parent_38,0.155681082,0.286632341,1799,Aadhaar Card,Inactive,01/03/24,0.042017217,19/12/24 11:24,89,outbound,Chhattisgarh,351,0.287603197,1799
865,User_865,Parent_38,0.155681082,0.286632341,1800,Driving License,Active,26/06/24,0.002749109,22/01/25 11:24,213,outbound,Assam,351,0.287603197,1800
866,User_866,Parent_23,0.148709663,0.404235017,1801,Aadhaar Card,Inactive,09/02/25,0.092449088,20/12/24 11:24,216,SMS,Mizoram,213,0.225878671,1801
866,User_866,Parent_23,0.148709663,0.404235017,1802,Driving License,Active,13/10/24,0.099772494,01/12/24 11:24,295,SMS,Mizoram,213,0.225878671,1802
867,User_867,Parent_57,0.176783241,0.471488391,1803,Aadhaar Card,Active,29/02/24,0.040511986,21/12/24 11:24,232,inbound,Madhya Pradesh,175,0.235484381,1803
867,User_867,Parent_57,0.176783241,0.471488391,1804,Driving License,Active,21/03/24,0.075018313,02/02/25 11:24,28,inbound,Sikkim,175,0.235484381,1804
868,User_868,Parent_35,0.15421504,0.357502968,1805,Driving License,Active,25/08/24,0.013274134,09/01/25 11:24,279,SMS,Goa,48,0.268265105,1805
869,User_869,Parent_79,0.066935535,0.576071298,1806,Driving License,Inactive,11/01/25,0.012773479,16/12/24 11:24,193,outbound,Haryana,76,0.016014119,1806
869,User_869,Parent_79,0.066935535,0.576071298,1807,Voter Card,Inactive,08/07/24,0.016391802,07/01/25 11:24,213,outbound,Assam,76,0.016014119,1807
869,User_869,Parent_79,0.066935535,0.576071298,1808,Driving License,Active,18/06/24,0.001341089,14/01/25 11:24,196,SMS,Bihar,76,0.016014119,1808
870,User_870,Parent_78,0.014726598,0.742419968,1809,Aadhaar Card,Active,17/08/24,0.01562496,28/01/25 11:24,35,inbound,Gujarat,451,0.205487234,1809
870,User_870,Parent_78,0.014726598,0.742419968,1810,Voter Card,Active,20/09/24,0.004479887,06/01/25 11:24,41,inbound,Madhya Pradesh,451,0.205487234,1810
870,User_870,Parent_78,0.014726598,0.742419968,1811,Driving License,Inactive,08/07/24,0.025563485,04/01/25 11:24,143,SMS,Sikkim,451,0.205487234,1811
871,User_871,Parent_10,0.001910874,0.059882235,1812,Driving License,Inactive,30/04/24,0.063052516,14/12/24 11:24,184,inbound,Maharashtra,474,0.271006852,1812
871,User_871,Parent_10,0.001910874,0.059882235,1813,Driving License,Inactive,03/02/25,0.078520579,30/01/25 11:24,247,SMS,Andhra Pradesh,474,0.271006852,1813
871,User_871,Parent_10,0.001910874,0.059882235,1814,Voter Card,Inactive,16/02/25,0.027721708,17/01/25 11:24,16,inbound,Mizoram,474,0.271006852,1814
872,User_872,Parent_67,0.053089235,0.430112488,1815,Aadhaar Card,Inactive,06/10/24,0.027250933,18/01/25 11:24,259,outbound,Maharashtra,416,0.022241629,1815
872,User_872,Parent_67,0.053089235,0.430112488,1816,Driving License,Active,13/02/25,0.0399914,27/12/24 11:24,56,inbound,Telangana,416,0.022241629,1816
873,User_873,Parent_46,0.116955792,0.748931176,1817,Voter Card,Active,02/05/24,0.008004305,07/12/24 11:24,110,SMS,Maharashtra,407,0.223332155,1817
873,User_873,Parent_46,0.116955792,0.748931176,1818,Driving License,Inactive,01/07/24,0.052199707,21/01/25 11:24,272,inbound,Tamil Nadu,407,0.223332155,1818
874,User_874,Parent_43,0.081532605,0.003972807,1819,Driving License,Inactive,13/03/24,0.068252644,06/01/25 11:24,46,inbound,Nagaland,104,0.286613715,1819
874,User_874,Parent_43,0.081532605,0.003972807,1820,Voter Card,Inactive,15/07/24,0.025556059,12/02/25 11:24,71,outbound,Uttarakhand,104,0.286613715,1820
875,User_875,Parent_96,0.012975058,0.015515573,1821,Aadhaar Card,Inactive,01/11/24,0.060422905,08/01/25 11:24,39,inbound,Kerala,70,0.133712985,1821
876,User_876,Parent_51,0.15016254,0.064298521,1822,Driving License,Active,12/01/25,0.0386137,26/01/25 11:24,140,SMS,Haryana,124,0.27015411,1822
876,User_876,Parent_51,0.15016254,0.064298521,1823,Voter Card,Inactive,11/07/24,0.006699363,20/11/24 11:24,128,inbound,Maharashtra,124,0.27015411,1823
876,User_876,Parent_51,0.15016254,0.064298521,1824,Voter Card,Active,09/10/24,0.071038448,25/12/24 11:24,130,outbound,Meghalaya,124,0.27015411,1824
877,User_877,Parent_4,0.076765112,0.302272274,1825,Voter Card,Inactive,31/07/24,0.084399773,20/12/24 11:24,186,SMS,Haryana,295,0.244123379,1825
878,User_878,Parent_5,0.045592421,0.370483975,1826,Driving License,Active,05/04/24,0.007187136,23/01/25 11:24,156,SMS,Odisha,77,0.133914511,1826
879,User_879,Parent_92,0.113414619,0.357842209,1827,Aadhaar Card,Active,11/08/24,0.035491454,06/02/25 11:24,212,outbound,Assam,8,0.208243983,1827
879,User_879,Parent_92,0.113414619,0.357842209,1828,Aadhaar Card,Active,12/07/24,0.037030228,24/01/25 11:24,253,inbound,Haryana,8,0.208243983,1828
879,User_879,Parent_92,0.113414619,0.357842209,1829,Driving License,Active,21/03/24,0.034069894,01/12/24 11:24,298,SMS,West Bengal,8,0.208243983,1829
880,User_880,Parent_46,0.01545596,0.282907228,1830,Aadhaar Card,Inactive,03/09/24,0.037353837,13/02/25 11:24,134,inbound,Andhra Pradesh,478,0.193810856,1830
880,User_880,Parent_46,0.01545596,0.282907228,1831,Aadhaar Card,Inactive,31/10/24,0.046198319,05/12/24 11:24,110,outbound,Sikkim,478,0.193810856,1831
880,User_880,Parent_46,0.01545596,0.282907228,1832,Driving License,Inactive,04/07/24,0.061744214,26/11/24 11:24,83,outbound,Uttarakhand,478,0.193810856,1832
881,User_881,Parent_72,0.023893956,0.239143379,1833,Voter Card,Inactive,06/11/24,0.025238617,13/01/25 11:24,214,outbound,West Bengal,138,0.243647828,1833
882,User_882,Parent_89,0.040253929,0.539114876,1834,Aadhaar Card,Active,14/08/24,0.046765572,28/12/24 11:24,152,inbound,Madhya Pradesh,39,0.014556973,1834
883,User_883,Parent_2,0.131560389,0.967937868,1835,Aadhaar Card,Active,13/05/24,0.028055984,26/01/25 11:24,120,outbound,West Bengal,207,0.12162748,1835
884,User_884,Parent_22,0.064344551,0.421517194,1836,Voter Card,Inactive,08/06/24,0.065165009,10/02/25 11:24,171,outbound,Tamil Nadu,399,0.223851428,1836
885,User_885,Parent_77,0.109552377,0.971340439,1837,Voter Card,Inactive,20/02/24,0.066651768,20/01/25 11:24,38,inbound,Uttar Pradesh,2,0.043248903,1837
885,User_885,Parent_77,0.109552377,0.971340439,1838,Driving License,Active,27/08/24,0.088816267,16/12/24 11:24,201,SMS,Goa,2,0.043248903,1838
886,User_886,Parent_76,0.072034755,0.335458223,1839,Aadhaar Card,Active,18/05/24,0.057887337,05/01/25 11:24,197,SMS,Mizoram,428,0.117076472,1839
886,User_886,Parent_76,0.072034755,0.335458223,1840,Voter Card,Active,02/11/24,0.037954807,27/01/25 11:24,162,outbound,Odisha,428,0.117076472,1840
886,User_886,Parent_76,0.072034755,0.335458223,1841,Aadhaar Card,Inactive,21/10/24,0.041734575,14/02/25 11:24,114,SMS,Madhya Pradesh,428,0.117076472,1841
887,User_887,Parent_36,0.199984934,0.660074776,1842,Voter Card,Inactive,06/04/24,0.052652859,02/02/25 11:24,257,SMS,Goa,295,0.244123379,1842
887,User_887,Parent_36,0.199984934,0.660074776,1843,Voter Card,Inactive,22/01/25,0.006300734,07/01/25 11:24,45,outbound,Sikkim,295,0.244123379,1843
887,User_887,Parent_36,0.199984934,0.660074776,1844,Aadhaar Card,Inactive,20/01/25,0.035169472,05/02/25 11:24,123,SMS,Himachal Pradesh,295,0.244123379,1844
888,User_888,Parent_40,0.039547115,0.35877131,1845,Aadhaar Card,Active,31/07/24,0.047366416,15/02/25 11:24,266,outbound,Karnataka,261,0.061115641,1845
889,User_889,Parent_67,0.120642643,0.399487461,1846,Driving License,Active,26/12/24,0.093314257,16/02/25 11:24,132,SMS,Goa,168,0.146626173,1846
889,User_889,Parent_67,0.120642643,0.399487461,1847,Aadhaar Card,Active,06/06/24,0.048794402,20/01/25 11:24,153,inbound,Maharashtra,168,0.146626173,1847
890,User_890,Parent_46,0.168992605,0.886758182,1848,Driving License,Active,16/06/24,0.015787373,21/01/25 11:24,139,outbound,Jharkhand,47,0.090934647,1848
890,User_890,Parent_46,0.168992605,0.886758182,1849,Driving License,Active,19/02/24,0.07644309,23/01/25 11:24,139,inbound,Arunachal Pradesh,47,0.090934647,1849
890,User_890,Parent_46,0.168992605,0.886758182,1850,Voter Card,Active,10/08/24,0.056611304,27/11/24 11:24,175,outbound,Arunachal Pradesh,47,0.090934647,1850
891,User_891,Parent_22,0.180051307,0.510557893,1851,Driving License,Active,05/05/24,0.043901441,01/01/25 11:24,124,outbound,Manipur,58,0.189256784,1851
891,User_891,Parent_22,0.180051307,0.510557893,1852,Voter Card,Inactive,11/01/25,0.024250098,31/01/25 11:24,23,outbound,Punjab,58,0.189256784,1852
892,User_892,Parent_6,0.099869894,0.598637898,1853,Aadhaar Card,Active,10/02/25,0.01787392,02/01/25 11:24,225,outbound,Chhattisgarh,155,0.157683966,1853
892,User_892,Parent_6,0.099869894,0.598637898,1854,Driving License,Inactive,11/04/24,0.039207422,31/01/25 11:24,139,inbound,Uttar Pradesh,155,0.157683966,1854
893,User_893,Parent_34,0.093970894,0.310455356,1855,Driving License,Inactive,25/07/24,0.021210413,14/02/25 11:24,142,inbound,Bihar,198,0.102445827,1855
893,User_893,Parent_34,0.093970894,0.310455356,1856,Driving License,Inactive,21/01/25,0.016100064,08/12/24 11:24,21,outbound,Meghalaya,198,0.102445827,1856
894,User_894,Parent_51,0.16194305,0.430657777,1857,Aadhaar Card,Inactive,16/06/24,0.022699184,13/01/25 11:24,279,inbound,Bihar,8,0.208243983,1857
895,User_895,Parent_58,0.004301995,0.600029828,1858,Driving License,Inactive,14/08/24,0.018144091,31/12/24 11:24,152,inbound,Chhattisgarh,15,0.243820188,1858
896,User_896,Parent_8,0.154675509,0.817612288,1859,Voter Card,Inactive,05/11/24,0.023986782,30/12/24 11:24,266,inbound,Manipur,209,0.149837153,1859
896,User_896,Parent_8,0.154675509,0.817612288,1860,Aadhaar Card,Inactive,30/08/24,0.051702451,11/01/25 11:24,30,SMS,Himachal Pradesh,209,0.149837153,1860
896,User_896,Parent_8,0.154675509,0.817612288,1861,Voter Card,Inactive,30/04/24,0.014637812,11/12/24 11:24,83,SMS,Punjab,209,0.149837153,1861
897,User_897,Parent_88,0.118328939,0.594332728,1862,Aadhaar Card,Active,13/05/24,0.027985971,06/12/24 11:24,229,outbound,Madhya Pradesh,494,0.019887625,1862
898,User_898,Parent_83,0.123975006,0.828054378,1863,Voter Card,Active,01/08/24,0.057322072,21/12/24 11:24,76,outbound,Uttarakhand,5,0.004305788,1863
899,User_899,Parent_53,0.035287329,0.823489553,1864,Aadhaar Card,Active,01/04/24,0.094744752,29/11/24 11:24,288,SMS,Bihar,470,0.266993394,1864
899,User_899,Parent_53,0.035287329,0.823489553,1865,Voter Card,Inactive,19/10/24,0.091804798,17/01/25 11:24,73,outbound,Odisha,470,0.266993394,1865
899,User_899,Parent_53,0.035287329,0.823489553,1866,Aadhaar Card,Inactive,09/10/24,0.006713864,08/02/25 11:24,266,outbound,Assam,470,0.266993394,1866
900,User_900,Parent_82,0.003749896,0.337593569,1867,Aadhaar Card,Inactive,27/07/24,0.03077623,03/02/25 11:24,243,inbound,Odisha,301,0.287519432,1867
900,User_900,Parent_82,0.003749896,0.337593569,1868,Driving License,Active,24/02/24,0.059260452,29/12/24 11:24,110,inbound,Odisha,301,0.287519432,1868
901,User_901,Parent_71,0.099296968,0.907745328,1869,Aadhaar Card,Inactive,11/01/25,0.071825438,15/02/25 11:24,158,SMS,Uttarakhand,396,0.022673094,1869
901,User_901,Parent_71,0.099296968,0.907745328,1870,Voter Card,Active,10/05/24,0.020590987,21/11/24 11:24,91,inbound,Uttarakhand,396,0.022673094,1870
902,User_902,Parent_89,0.053779473,0.15230473,1871,Voter Card,Active,01/06/24,0.030942617,22/12/24 11:24,102,SMS,Nagaland,405,0.187921264,1871
902,User_902,Parent_89,0.053779473,0.15230473,1872,Voter Card,Inactive,28/10/24,0.000420748,24/11/24 11:24,202,inbound,Tamil Nadu,405,0.187921264,1872
903,User_903,Parent_74,0.029595241,0.408407915,1873,Driving License,Active,13/09/24,0.083211492,20/11/24 11:24,24,inbound,Manipur,258,0.225135502,1873
903,User_903,Parent_74,0.029595241,0.408407915,1874,Driving License,Active,24/09/24,0.095375105,24/01/25 11:24,251,SMS,Chhattisgarh,258,0.225135502,1874
903,User_903,Parent_74,0.029595241,0.408407915,1875,Voter Card,Active,05/02/25,0.079957566,25/11/24 11:24,186,inbound,Gujarat,258,0.225135502,1875
904,User_904,Parent_98,0.10735554,0.754847396,1876,Aadhaar Card,Inactive,12/02/25,0.030888819,05/01/25 11:24,81,inbound,Kerala,343,0.112304116,1876
904,User_904,Parent_98,0.10735554,0.754847396,1877,Voter Card,Inactive,18/02/24,0.034874985,30/01/25 11:24,53,inbound,Sikkim,343,0.112304116,1877
904,User_904,Parent_98,0.10735554,0.754847396,1878,Aadhaar Card,Inactive,29/11/24,0.049425061,24/01/25 11:24,284,outbound,Assam,343,0.112304116,1878
905,User_905,Parent_11,0.080781495,0.034265422,1879,Voter Card,Inactive,20/04/24,0.027470216,23/11/24 11:24,281,SMS,Uttarakhand,236,0.128645928,1879
